0002;CANDIDATURA 0002                                  ;CANDIDATURA 0002                                                                                    ;
3091;LISTA 3091                                        ;LISTA 3091                                                                                          ;
3092;LISTA 3092                                        ;LISTA 3092                                                                                          ;
3093;LISTA 3093                                        ;LISTA 3093                                                                                          ;
3094;LISTA 3094                                        ;LISTA 3094                                                                                          ;
3095;LISTA 3095                                        ;LISTA 3095                                                                                          ;
3096;LISTA 3096                                        ;LISTA 3096                                                                                          ;
3097;LISTA 3097                                        ;LISTA 3097                                                                                          ;
3098;LISTA 3098                                        ;LISTA 3098                                                                                          ;
3099;LISTA 3099                                        ;LISTA 3099                                                                                          ;
3100;LISTA 3100                                        ;LISTA 3100                                                                                          ;
3101;LISTA 3101                                        ;LISTA 3101                                                                                          ;
3102;LISTA 3102                                        ;LISTA 3102                                                                                          ;
3103;LISTA 3103                                        ;LISTA 3103                                                                                          ;
3104;LISTA 3104                                        ;LISTA 3104                                                                                          ;
3105;LISTA 3105                                        ;LISTA 3105                                                                                          ;
3106;LISTA 3106                                        ;LISTA 3106                                                                                          ;
3107;LISTA 3107                                        ;LISTA 3107                                                                                          ;
3108;LISTA 3108                                        ;LISTA 3108                                                                                          ;
3109;LISTA 3109                                        ;LISTA 3109                                                                                          ;
3110;LISTA 3110                                        ;LISTA 3110                                                                                          ;
3111;LISTA 3111                                        ;LISTA 3111                                                                                          ;
3112;LISTA 3112                                        ;LISTA 3112                                                                                          ;
3113;LISTA 3113                                        ;LISTA 3113                                                                                          ;
3114;LISTA 3114                                        ;LISTA 3114                                                                                          ;
3115;LISTA 3115                                        ;LISTA 3115                                                                                          ;
3116;LISTA 3116                                        ;LISTA 3116                                                                                          ;
3117;LISTA 3117                                        ;LISTA 3117                                                                                          ;
3118;LISTA 3118                                        ;LISTA 3118                                                                                          ;
3119;LISTA 3119                                        ;LISTA 3119                                                                                          ;
3120;LISTA 3120                                        ;LISTA 3120                                                                                          ;
3121;LISTA 3121                                        ;LISTA 3121                                                                                          ;
3122;LISTA 3122                                        ;LISTA 3122                                                                                          ;
3123;LISTA 3123                                        ;LISTA 3123                                                                                          ;
3124;LISTA 3124                                        ;LISTA 3124                                                                                          ;
3125;LISTA 3125                                        ;LISTA 3125                                                                                          ;
3126;LISTA 3126                                        ;LISTA 3126                                                                                          ;
3127;LISTA 3127                                        ;LISTA 3127                                                                                          ;
3128;LISTA 3128                                        ;LISTA 3128                                                                                          ;
3129;LISTA 3129                                        ;LISTA 3129                                                                                          ;
3130;LISTA 3130                                        ;LISTA 3130                                                                                          ;
3131;LISTA 3131                                        ;LISTA 3131                                                                                          ;
3132;LISTA 3132                                        ;LISTA 3132                                                                                          ;
3133;LISTA 3133                                        ;LISTA 3133                                                                                          ;
3134;LISTA 3134                                        ;LISTA 3134                                                                                          ;
3135;LISTA 3135                                        ;LISTA 3135                                                                                          ;
3136;LISTA 3136                                        ;LISTA 3136                                                                                          ;
3137;LISTA 3137                                        ;LISTA 3137                                                                                          ;
3138;LISTA 3138                                        ;LISTA 3138                                                                                          ;
3139;LISTA 3139                                        ;LISTA 3139                                                                                          ;
3140;LISTA 3140                                        ;LISTA 3140                                                                                          ;
3141;LISTA 3141                                        ;LISTA 3141                                                                                          ;
3142;LISTA 3142                                        ;LISTA 3142                                                                                          ;
3143;LISTA 3143                                        ;LISTA 3143                                                                                          ;
3144;LISTA 3144                                        ;LISTA 3144                                                                                          ;
3145;LISTA 3145                                        ;LISTA 3145                                                                                          ;
3146;LISTA 3146                                        ;LISTA 3146                                                                                          ;
3147;LISTA 3147                                        ;LISTA 3147                                                                                          ;
3148;LISTA 3148                                        ;LISTA 3148                                                                                          ;
3149;LISTA 3149                                        ;LISTA 3149                                                                                          ;
3150;LISTA 3150                                        ;LISTA 3150                                                                                          ;
3151;LISTA 3151                                        ;LISTA 3151                                                                                          ;
3152;LISTA 3152                                        ;LISTA 3152                                                                                          ;
3153;LISTA 3153                                        ;LISTA 3153                                                                                          ;
3154;LISTA 3154                                        ;LISTA 3154                                                                                          ;
3155;LISTA 3155                                        ;LISTA 3155                                                                                          ;
3156;LISTA 3156                                        ;LISTA 3156                                                                                          ;
3157;LISTA 3157                                        ;LISTA 3157                                                                                          ;
3158;LISTA 3158                                        ;LISTA 3158                                                                                          ;
3159;LISTA 3159                                        ;LISTA 3159                                                                                          ;
3160;LISTA 3160                                        ;LISTA 3160                                                                                          ;
3161;LISTA 3161                                        ;LISTA 3161                                                                                          ;
3162;LISTA 3162                                        ;LISTA 3162                                                                                          ;
3163;LISTA 3163                                        ;LISTA 3163                                                                                          ;
3164;LISTA 3164                                        ;LISTA 3164                                                                                          ;
3165;LISTA 3165                                        ;LISTA 3165                                                                                          ;
3166;LISTA 3166                                        ;LISTA 3166                                                                                          ;
3167;LISTA 3167                                        ;LISTA 3167                                                                                          ;
3168;LISTA 3168                                        ;LISTA 3168                                                                                          ;
3169;LISTA 3169                                        ;LISTA 3169                                                                                          ;
3170;LISTA 3170                                        ;LISTA 3170                                                                                          ;
3171;LISTA 3171                                        ;LISTA 3171                                                                                          ;
3172;LISTA 3172                                        ;LISTA 3172                                                                                          ;
3173;LISTA 3173                                        ;LISTA 3173                                                                                          ;
3174;LISTA 3174                                        ;LISTA 3174                                                                                          ;
3175;LISTA 3175                                        ;LISTA 3175                                                                                          ;
3176;LISTA 3176                                        ;LISTA 3176                                                                                          ;
3177;LISTA 3177                                        ;LISTA 3177                                                                                          ;
3178;LISTA 3178                                        ;LISTA 3178                                                                                          ;
3179;LISTA 3179                                        ;LISTA 3179                                                                                          ;
3180;LISTA 3180                                        ;LISTA 3180                                                                                          ;
3181;LISTA 3181                                        ;LISTA 3181                                                                                          ;
3182;LISTA 3182                                        ;LISTA 3182                                                                                          ;
3183;LISTA 3183                                        ;LISTA 3183                                                                                          ;
3184;LISTA 3184                                        ;LISTA 3184                                                                                          ;
3185;LISTA 3185                                        ;LISTA 3185                                                                                          ;
3186;LISTA 3186                                        ;LISTA 3186                                                                                          ;
3187;LISTA 3187                                        ;LISTA 3187                                                                                          ;
3188;LISTA 3188                                        ;LISTA 3188                                                                                          ;
3189;LISTA 3189                                        ;LISTA 3189                                                                                          ;
3190;LISTA 3190                                        ;LISTA 3190                                                                                          ;
3191;LISTA 3191                                        ;LISTA 3191                                                                                          ;
3192;LISTA 3192                                        ;LISTA 3192                                                                                          ;
3193;LISTA 3193                                        ;LISTA 3193                                                                                          ;
3194;LISTA 3194                                        ;LISTA 3194                                                                                          ;
3195;LISTA 3195                                        ;LISTA 3195                                                                                          ;
3196;LISTA 3196                                        ;LISTA 3196                                                                                          ;
3197;LISTA 3197                                        ;LISTA 3197                                                                                          ;
3198;LISTA 3198                                        ;LISTA 3198                                                                                          ;
3199;LISTA 3199                                        ;LISTA 3199                                                                                          ;
3200;LISTA 3200                                        ;LISTA 3200                                                                                          ;
3201;LISTA 3201                                        ;LISTA 3201                                                                                          ;
3202;LISTA 3202                                        ;LISTA 3202                                                                                          ;
3203;LISTA 3203                                        ;LISTA 3203                                                                                          ;
3204;LISTA 3204                                        ;LISTA 3204                                                                                          ;
3205;LISTA 3205                                        ;LISTA 3205                                                                                          ;
3206;LISTA 3206                                        ;LISTA 3206                                                                                          ;
3207;LISTA 3207                                        ;LISTA 3207                                                                                          ;
3208;LISTA 3208                                        ;LISTA 3208                                                                                          ;
3209;LISTA 3209                                        ;LISTA 3209                                                                                          ;
3210;LISTA 3210                                        ;LISTA 3210                                                                                          ;
3211;LISTA 3211                                        ;LISTA 3211                                                                                          ;
3212;LISTA 3212                                        ;LISTA 3212                                                                                          ;
3213;LISTA 3213                                        ;LISTA 3213                                                                                          ;
3214;LISTA 3214                                        ;LISTA 3214                                                                                          ;
3215;LISTA 3215                                        ;LISTA 3215                                                                                          ;
3216;LISTA 3216                                        ;LISTA 3216                                                                                          ;
3217;LISTA 3217                                        ;LISTA 3217                                                                                          ;
3218;LISTA 3218                                        ;LISTA 3218                                                                                          ;
3219;LISTA 3219                                        ;LISTA 3219                                                                                          ;
3220;LISTA 3220                                        ;LISTA 3220                                                                                          ;
3221;LISTA 3221                                        ;LISTA 3221                                                                                          ;
3222;LISTA 3222                                        ;LISTA 3222                                                                                          ;
3223;LISTA 3223                                        ;LISTA 3223                                                                                          ;
3224;LISTA 3224                                        ;LISTA 3224                                                                                          ;
3225;LISTA 3225                                        ;LISTA 3225                                                                                          ;
3226;LISTA 3226                                        ;LISTA 3226                                                                                          ;
3227;LISTA 3227                                        ;LISTA 3227                                                                                          ;
3228;LISTA 3228                                        ;LISTA 3228                                                                                          ;
3229;LISTA 3229                                        ;LISTA 3229                                                                                          ;
3230;LISTA 3230                                        ;LISTA 3230                                                                                          ;
3231;LISTA 3231                                        ;LISTA 3231                                                                                          ;
3232;LISTA 3232                                        ;LISTA 3232                                                                                          ;
3233;LISTA 3233                                        ;LISTA 3233                                                                                          ;
3234;LISTA 3234                                        ;LISTA 3234                                                                                          ;
3235;LISTA 3235                                        ;LISTA 3235                                                                                          ;
3236;LISTA 3236                                        ;LISTA 3236                                                                                          ;
3237;LISTA 3237                                        ;LISTA 3237                                                                                          ;
3238;LISTA 3238                                        ;LISTA 3238                                                                                          ;
3239;LISTA 3239                                        ;LISTA 3239                                                                                          ;
3240;LISTA 3240                                        ;LISTA 3240                                                                                          ;
3241;LISTA 3241                                        ;LISTA 3241                                                                                          ;
3242;LISTA 3242                                        ;LISTA 3242                                                                                          ;
3243;LISTA 3243                                        ;LISTA 3243                                                                                          ;
3244;LISTA 3244                                        ;LISTA 3244                                                                                          ;
3245;LISTA 3245                                        ;LISTA 3245                                                                                          ;
3246;LISTA 3246                                        ;LISTA 3246                                                                                          ;
3247;LISTA 3247                                        ;LISTA 3247                                                                                          ;
3248;LISTA 3248                                        ;LISTA 3248                                                                                          ;
3249;LISTA 3249                                        ;LISTA 3249                                                                                          ;
3250;LISTA 3250                                        ;LISTA 3250                                                                                          ;
3251;LISTA 3251                                        ;LISTA 3251                                                                                          ;
3252;LISTA 3252                                        ;LISTA 3252                                                                                          ;
3253;LISTA 3253                                        ;LISTA 3253                                                                                          ;
3254;LISTA 3254                                        ;LISTA 3254                                                                                          ;
3255;LISTA 3255                                        ;LISTA 3255                                                                                          ;
3256;LISTA 3256                                        ;LISTA 3256                                                                                          ;
3257;LISTA 3257                                        ;LISTA 3257                                                                                          ;
3258;LISTA 3258                                        ;LISTA 3258                                                                                          ;
3259;LISTA 3259                                        ;LISTA 3259                                                                                          ;
3260;LISTA 3260                                        ;LISTA 3260                                                                                          ;
3261;LISTA 3261                                        ;LISTA 3261                                                                                          ;
3262;LISTA 3262                                        ;LISTA 3262                                                                                          ;
3263;LISTA 3263                                        ;LISTA 3263                                                                                          ;
3264;LISTA 3264                                        ;LISTA 3264                                                                                          ;
3265;LISTA 3265                                        ;LISTA 3265                                                                                          ;
3266;LISTA 3266                                        ;LISTA 3266                                                                                          ;
3267;LISTA 3267                                        ;LISTA 3267                                                                                          ;
3268;LISTA 3268                                        ;LISTA 3268                                                                                          ;
3269;LISTA 3269                                        ;LISTA 3269                                                                                          ;
3270;LISTA 3270                                        ;LISTA 3270                                                                                          ;
3271;LISTA 3271                                        ;LISTA 3271                                                                                          ;
3272;LISTA 3272                                        ;LISTA 3272                                                                                          ;
3273;LISTA 3273                                        ;LISTA 3273                                                                                          ;
3274;LISTA 3274                                        ;LISTA 3274                                                                                          ;
3275;LISTA 3275                                        ;LISTA 3275                                                                                          ;
3276;LISTA 3276                                        ;LISTA 3276                                                                                          ;
3277;LISTA 3277                                        ;LISTA 3277                                                                                          ;
3278;LISTA 3278                                        ;LISTA 3278                                                                                          ;
3279;LISTA 3279                                        ;LISTA 3279                                                                                          ;
3280;LISTA 3280                                        ;LISTA 3280                                                                                          ;
3281;LISTA 3281                                        ;LISTA 3281                                                                                          ;
3282;LISTA 3282                                        ;LISTA 3282                                                                                          ;
3283;LISTA 3283                                        ;LISTA 3283                                                                                          ;
3284;LISTA 3284                                        ;LISTA 3284                                                                                          ;
3285;LISTA 3285                                        ;LISTA 3285                                                                                          ;
3286;LISTA 3286                                        ;LISTA 3286                                                                                          ;
3287;LISTA 3287                                        ;LISTA 3287                                                                                          ;
3288;LISTA 3288                                        ;LISTA 3288                                                                                          ;
3289;LISTA 3289                                        ;LISTA 3289                                                                                          ;
3290;LISTA 3290                                        ;LISTA 3290                                                                                          ;
3291;LISTA 3291                                        ;LISTA 3291                                                                                          ;
3292;LISTA 3292                                        ;LISTA 3292                                                                                          ;
3293;LISTA 3293                                        ;LISTA 3293                                                                                          ;
3294;LISTA 3294                                        ;LISTA 3294                                                                                          ;
3295;LISTA 3295                                        ;LISTA 3295                                                                                          ;
3296;LISTA 3296                                        ;LISTA 3296                                                                                          ;
3297;LISTA 3297                                        ;LISTA 3297                                                                                          ;
3298;LISTA 3298                                        ;LISTA 3298                                                                                          ;
3299;LISTA 3299                                        ;LISTA 3299                                                                                          ;
3300;LISTA 3300                                        ;LISTA 3300                                                                                          ;
3301;LISTA 3301                                        ;LISTA 3301                                                                                          ;
3302;LISTA 3302                                        ;LISTA 3302                                                                                          ;
3303;LISTA 3303                                        ;LISTA 3303                                                                                          ;
3304;LISTA 3304                                        ;LISTA 3304                                                                                          ;
3305;LISTA 3305                                        ;LISTA 3305                                                                                          ;
3306;LISTA 3306                                        ;LISTA 3306                                                                                          ;
3307;LISTA 3307                                        ;LISTA 3307                                                                                          ;
3308;LISTA 3308                                        ;LISTA 3308                                                                                          ;
3309;LISTA 3309                                        ;LISTA 3309                                                                                          ;
3310;LISTA 3310                                        ;LISTA 3310                                                                                          ;
3311;LISTA 3311                                        ;LISTA 3311                                                                                          ;
3312;LISTA 3312                                        ;LISTA 3312                                                                                          ;
3313;LISTA 3313                                        ;LISTA 3313                                                                                          ;
3314;LISTA 3314                                        ;LISTA 3314                                                                                          ;
3315;LISTA 3315                                        ;LISTA 3315                                                                                          ;
3316;LISTA 3316                                        ;LISTA 3316                                                                                          ;
3317;LISTA 3317                                        ;LISTA 3317                                                                                          ;
3318;LISTA 3318                                        ;LISTA 3318                                                                                          ;
3319;LISTA 3319                                        ;LISTA 3319                                                                                          ;
9997;OTROS                                             ;OTROS                                                                                               ;
